"Mês Ano";"Área de atuação (Função)";"Subfunção";"Órgão Superior";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"12/2025";"10 - Saúde";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"0,00";
"12/2025";"10 - Saúde";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"754.799,90";"0,00";"2.554,34";
"12/2025";"20 - Agricultura";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"499.974,71";"959.974,71";"959.974,71";"0,00";
"12/2025";"03 - Essencial à justiça";"092 - Representação judicial e extrajudicial";"26000 - Ministério da Educação";"1.479.565,49";"0,00";"869,02";"0,00";
"12/2025";"04 - Administração";"131 - Comunicação social";"26000 - Ministério da Educação";"0,00";"20.310,00";"13.540,00";"0,00";
"12/2025";"12 - Educação";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"14.601.128,00";"274.751.200,51";"274.751.200,51";"0,00";
"12/2025";"26 - Transporte";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"30.808.222,33";"34.501.760,97";"31.708.769,92";"0,00";
"12/2025";"04 - Administração";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"0,00";
"12/2025";"10 - Saúde";"122 - Administração geral";"26000 - Ministério da Educação";"23.382.385,23";"21.686.416,90";"12.789.318,92";"75.857,85";
"12/2025";"02 - Judiciária";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"11.700,00";"29.200,00";"22.908,72";"0,00";
"12/2025";"05 - Defesa nacional";"363 - Ensino profissional";"26000 - Ministério da Educação";"6.374,55";"0,00";"2.720,00";"3.217,70";
"12/2025";"10 - Saúde";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"0,00";
"12/2025";"10 - Saúde";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"7.482.817,74";"624.474,33";"0,00";"166.612,00";
"12/2025";"10 - Saúde";"511 - Saneamento básico rural";"26000 - Ministério da Educação";"399.923,91";"3.000.000,00";"3.000.000,00";"0,00";
"12/2025";"23 - Comércio e serviços";"691 - Promoção comercial";"26000 - Ministério da Educação";"1.449.615,99";"954.007,81";"954.007,81";"7.883,23";
"12/2025";"20 - Agricultura";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"307.165,75";"0,00";"0,00";"0,00";
"12/2025";"04 - Administração";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"2.807.185,79";"1.039,22";"0,00";"0,00";
"12/2025";"20 - Agricultura";"607 - Irrigação";"26000 - Ministério da Educação";"523.692,01";"720.529,57";"699.897,56";"0,00";
"12/2025";"08 - Assistência social";"511 - Saneamento básico rural";"26000 - Ministério da Educação";"52,27";"1.055.093,66";"1.055.041,39";"0,00";
"12/2025";"10 - Saúde";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"4.325.865,80";"2.825.865,80";"0,00";"0,00";
"12/2025";"15 - Urbanismo";"244 - Assistência comunitária";"26000 - Ministério da Educação";"32.695.549,10";"8.000.000,00";"1.700.000,00";"0,00";
"12/2025";"25 - Energia";"752 - Energia elétrica";"26000 - Ministério da Educação";"53.832,25";"249.392,63";"249.392,63";"0,00";
"12/2025";"06 - Segurança pública";"421 - Custódia e reintegração social";"26000 - Ministério da Educação";"797.188,97";"0,00";"0,00";"1.165.455,07";
"12/2025";"18 - Gestão ambiental";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"2.999.280,00";"365.000,00";"365.000,00";"0,00";
"12/2025";"26 - Transporte";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"754.526,68";"374.399,80";"0,00";"0,00";
"12/2025";"10 - Saúde";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"0,00";"4.620.263,72";"576.821,55";"0,00";
"12/2025";"07 - Relações exteriores";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"0,00";"1.955,25";"0,00";"0,00";
"12/2025";"14 - Direitos da cidadania";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"9.159.215,09";"8.497.161,09";"8.297.161,09";"0,00";
"12/2025";"26 - Transporte";"782 - Transporte rodoviário";"26000 - Ministério da Educação";"- 1.232.878,99";"0,00";"0,00";"0,00";
"12/2025";"08 - Assistência social";"122 - Administração geral";"26000 - Ministério da Educação";"13.104.965,00";"11.610.187,50";"8.136.000,00";"0,00";
"12/2025";"22 - Indústria";"122 - Administração geral";"26000 - Ministério da Educação";"1.576.329,30";"17.500,00";"17.500,00";"0,00";
"12/2025";"20 - Agricultura";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"276.399,14";"99.999,14";"99.999,14";"0,00";
"12/2025";"11 - Trabalho";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"449.972,50";"249.997,50";"0,00";"0,00";
"12/2025";"18 - Gestão ambiental";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"0,00";"686.548,87";"666.548,87";"0,00";
"12/2025";"27 - Desporto e lazer";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"4.701,25";"71.655,99";"0,00";
"12/2025";"02 - Judiciária";"122 - Administração geral";"26000 - Ministério da Educação";"668.768,76";"359.096,84";"227.848,07";"0,00";
"12/2025";"05 - Defesa nacional";"122 - Administração geral";"26000 - Ministério da Educação";"3.792.927,60";"5.381.921,50";"5.223.343,50";"0,00";
"12/2025";"11 - Trabalho";"122 - Administração geral";"26000 - Ministério da Educação";"4.120.453,55";"43.821,60";"11.271,44";"0,00";
"12/2025";"26 - Transporte";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"7,51";"242.539,97";"242.539,97";"0,00";
"12/2025";"10 - Saúde";"305 - Vigilância epidemiológica";"26000 - Ministério da Educação";"921.839,68";"147.634,67";"962.511,98";"15.285,34";
"12/2025";"05 - Defesa nacional";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"300.000,00";"218.837,15";"1.121.537,15";"0,00";
"12/2025";"24 - Comunicações";"722 - Telecomunicações";"26000 - Ministério da Educação";"10.659.672,00";"7.712.460,00";"7.712.460,00";"103.800,00";
"12/2025";"22 - Indústria";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"756.687,48";"0,00";"0,00";"0,00";
"12/2025";"10 - Saúde";"303 - Suporte profilático e terapêutico";"26000 - Ministério da Educação";"3.248.502,74";"3.179.711,56";"1.057.700,48";"129.998,93";
"12/2025";"02 - Judiciária";"061 - Ação judiciária";"26000 - Ministério da Educação";"3.535.328,17";"2.455.555,94";"1.260.942,68";"17.090,46";
"12/2025";"12 - Educação";"123 - Administração financeira";"26000 - Ministério da Educação";"0,00";"28.363.836,23";"28.399.839,08";"0,00";
"12/2025";"05 - Defesa nacional";"153 - Defesa terrestre";"26000 - Ministério da Educação";"422.474,00";"2.294.901,97";"2.293.019,28";"0,00";
"12/2025";"10 - Saúde";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"1.260.157,67";"183.820,25";"183.820,25";"7.736,94";
"12/2025";"18 - Gestão ambiental";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"10.782.127,15";"5.572.409,14";"5.873.403,14";"1.317.866,66";
"12/2025";"04 - Administração";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"2.129.020,09";"1.275.442,20";"120.505,52";"0,00";
"12/2025";"18 - Gestão ambiental";"542 - Controle ambiental";"26000 - Ministério da Educação";"2.309.981,03";"9.085.292,40";"9.085.292,40";"0,00";
"12/2025";"07 - Relações exteriores";"392 - Difusão cultural";"26000 - Ministério da Educação";"995.085,72";"242.133,80";"242.331,80";"0,00";
"12/2025";"07 - Relações exteriores";"211 - Relações diplomáticas";"26000 - Ministério da Educação";"212.050,73";"2.476.050,36";"2.476.050,36";"0,00";
"12/2025";"14 - Direitos da cidadania";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"31.043.545,86";"6.268.584,40";"1.420.367,38";"2.815,29";
"12/2025";"18 - Gestão ambiental";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"1.723.280,52";"618.546,15";"651.946,15";"0,00";
"12/2025";"04 - Administração";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"414,36";
"12/2025";"25 - Energia";"665 - Normalização e qualidade";"26000 - Ministério da Educação";"170.000,00";"660.019,44";"476.990,56";"0,00";
"12/2025";"19 - Ciência e Tecnologia";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"500.000,00";"634.575,20";"384.575,20";"0,00";
"12/2025";"10 - Saúde";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"35.600,00";"68.800,00";"23.515,66";
"12/2025";"19 - Ciência e Tecnologia";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"320.447,95";"144.055,99";"62.277,46";"0,00";
"12/2025";"14 - Direitos da cidadania";"243 - Assistência à criança e ao adolescente";"26000 - Ministério da Educação";"4.161.378,49";"3.787.854,98";"2.729.283,79";"22.719,05";
"12/2025";"08 - Assistência social";"244 - Assistência comunitária";"26000 - Ministério da Educação";"5.362.616,85";"6.136.404,08";"5.098.598,74";"5.883,30";
"12/2025";"05 - Defesa nacional";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"21.600,00";"21.600,00";"42.334,69";"0,00";
"12/2025";"11 - Trabalho";"333 - Empregabilidade";"26000 - Ministério da Educação";"7.190.000,00";"5.730.540,84";"5.791.077,13";"0,00";
"12/2025";"11 - Trabalho";"334 - Fomento ao trabalho";"26000 - Ministério da Educação";"3.275.982,16";"400.000,00";"400.000,00";"10.380,79";
"12/2025";"19 - Ciência e Tecnologia";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"4.323.234,65";"1.031.344,67";"611.190,56";"66.085,88";
"12/2025";"23 - Comércio e serviços";"695 - Turismo";"26000 - Ministério da Educação";"26.469.399,29";"5.308.919,58";"1.057.349,58";"25.895,25";
"12/2025";"22 - Indústria";"663 - Mineração";"26000 - Ministério da Educação";"1.050.822,78";"914.425,16";"514.425,16";"10.000,00";
"12/2025";"04 - Administração";"122 - Administração geral";"26000 - Ministério da Educação";"5.737.938,21";"2.551.518,33";"1.934.339,98";"342.736,09";
"12/2025";"18 - Gestão ambiental";"122 - Administração geral";"26000 - Ministério da Educação";"4.344.477,35";"3.090.861,00";"3.691.495,66";"0,00";
"12/2025";"12 - Educação";"131 - Comunicação social";"26000 - Ministério da Educação";"217.695,00";"38.152,13";"91.537,47";"4.488,79";
"12/2025";"24 - Comunicações";"122 - Administração geral";"26000 - Ministério da Educação";"9.355.154,72";"8.064.524,72";"8.063.370,00";"0,00";
"12/2025";"26 - Transporte";"784 - Transporte hidroviário";"26000 - Ministério da Educação";"0,00";"15.453,44";"230.132,53";"0,00";
"12/2025";"05 - Defesa nacional";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"- 2.077,64";"131.173,57";"152.298,43";"0,00";
"12/2025";"10 - Saúde";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"7.289.907,29";"7.666.394,26";"12.260.227,42";"0,00";
